frame,time_s,visibility,x_px,y_px,court_x_m,court_y_m,speed_mps,is_missing,is_interpolated,source,confidence
353,11.778445,1,672.000,47.000,3.000711,0.000000,12.290420,0,0,reference,
354,11.811812,1,679.000,46.000,3.596041,0.000000,17.842045,0,0,reference,
355,11.845179,1,685.000,46.000,4.114100,0.000000,15.526227,0,0,reference,
356,11.878545,1,688.000,45.000,4.384291,0.000000,8.097645,0,0,reference,
357,11.911912,1,695.000,49.000,4.915452,0.000000,15.918893,0,0,reference,
358,11.945279,1,699.000,49.000,5.243602,0.000000,9.834638,0,0,reference,
359,11.978645,1,704.000,52.000,5.566753,0.000000,9.684857,0,0,reference,
360,12.012012,1,709.000,57.000,5.803308,0.000000,7.089539,0,0,reference,
361,12.045379,1,714.000,62.000,6.009780,0.000000,6.187966,0,0,reference,
362,12.078745,1,720.000,69.000,6.100000,0.000000,2.703895,0,0,reference,
363,12.112112,1,726.000,74.000,6.100000,0.000000,0.000000,0,0,reference,
364,12.145479,1,729.000,81.000,6.100000,0.000000,0.000000,0,0,reference,
365,12.178846,1,734.000,87.000,6.100000,0.000000,0.000000,0,0,reference,
366,12.212212,1,738.000,97.000,6.100000,0.000000,0.000000,0,0,reference,
367,12.245579,1,742.000,103.000,6.100000,0.000000,0.000000,0,0,reference,
368,12.278946,1,747.000,114.000,6.100000,0.000000,0.000000,0,0,reference,
369,12.312312,1,751.000,125.000,6.100000,0.000000,0.000000,0,0,reference,
370,12.345679,1,755.000,134.000,6.100000,0.000000,0.000000,0,0,reference,
371,12.379046,1,758.000,144.000,6.100000,0.000000,0.000000,0,0,reference,
372,12.412412,1,762.000,155.000,6.100000,0.000000,0.000000,0,0,reference,
373,12.445779,1,764.000,167.000,6.100000,0.000000,0.000000,0,0,reference,
374,12.479146,1,768.000,178.000,6.100000,0.000000,0.000000,0,0,reference,
375,12.512513,1,771.000,190.000,6.047833,0.000000,1.563442,0,0,reference,
376,12.545879,1,774.000,202.000,5.991324,0.000000,1.693570,0,0,reference,
377,12.579246,1,777.000,215.000,5.930867,0.000000,1.811905,0,0,reference,
378,12.612613,1,780.000,223.000,5.922886,0.000000,0.239175,0,0,reference,
379,12.645979,1,782.000,227.000,5.930164,0.000000,0.218094,0,0,reference,
380,12.679346,1,784.000,235.000,5.901144,0.000000,0.869705,0,0,reference,
381,12.712713,1,788.000,240.000,5.941738,0.000000,1.216603,0,0,reference,
382,12.746079,1,790.000,248.000,5.913794,0.000000,0.837486,0,0,reference,
383,12.779446,1,790.000,254.000,5.864006,0.000000,1.492167,0,0,reference,
384,12.812813,1,791.000,264.000,5.804966,0.000000,1.769419,0,0,reference,
385,12.846180,1,794.000,269.000,5.824241,0.000000,0.577687,0,0,reference,
386,12.879546,1,795.000,278.000,5.776665,0.000000,1.425856,0,0,reference,
387,12.912913,1,795.000,287.000,5.714110,0.000000,1.874787,0,0,reference,
388,12.946280,1,797.000,296.000,5.689696,0.000000,0.731684,0,0,reference,
389,12.979646,1,796.000,306.000,5.610200,0.000000,2.382506,0,0,reference,
390,13.013013,1,798.000,318.000,5.572727,0.000000,1.123046,0,0,reference,
391,13.046380,1,799.000,330.000,5.522246,0.000000,1.512936,0,0,reference,
392,13.079746,1,798.000,338.000,5.465070,0.000000,1.713564,0,0,reference,
393,13.113113,1,800.000,353.000,5.421203,0.077554,2.670344,0,0,reference,
394,13.146480,1,799.000,366.000,5.347313,1.049064,29.200236,0,0,reference,
395,13.179847,1,801.000,378.000,5.323488,1.889175,25.188257,0,0,reference,
396,13.213213,1,802.000,391.000,5.283768,2.743703,25.637846,0,0,reference,
397,13.246580,1,802.000,407.000,5.222490,3.723785,29.430431,0,0,reference,
398,13.279947,1,802.000,422.000,5.169085,4.577933,25.648786,0,0,reference,
399,13.313313,1,802.000,438.000,5.115990,5.427137,25.500336,0,0,reference,
400,13.346680,1,803.000,452.000,5.084054,6.122663,20.866888,0,0,reference,
401,13.380047,1,766.000,384.000,4.825396,2.292553,115.049856,0,0,reference,
402,13.413413,0,,,,,0.000000,1,0,missing,
403,13.446780,1,720.000,314.000,4.317768,0.000000,35.185997,0,0,reference,
404,13.480147,1,697.000,278.000,3.974465,0.000000,10.288796,0,0,reference,
405,13.513514,1,683.000,254.000,3.721418,0.000000,7.583804,0,0,reference,
406,13.546880,1,665.000,233.000,3.334427,0.000000,11.598122,0,0,reference,
407,13.580247,1,654.000,219.000,3.060946,0.000000,8.196236,0,0,reference,
408,13.613614,1,642.000,205.000,2.728008,0.000000,9.978154,0,0,reference,
409,13.646980,1,633.000,191.000,2.428742,0.000000,8.969000,0,0,reference,
410,13.680347,1,624.000,183.000,2.133059,0.000000,8.861597,0,0,reference,
411,13.713714,1,616.000,174.000,1.831430,0.000000,9.039825,0,0,reference,
412,13.747080,1,608.000,167.000,1.523092,0.000000,9.240911,0,0,reference,
413,13.780447,1,601.000,163.000,1.261770,0.000000,7.831799,0,0,reference,
414,13.813814,1,595.000,158.000,1.004450,0.000000,7.711876,0,0,reference,
415,13.847181,1,590.000,155.000,0.797915,0.000000,6.189880,0,0,reference,
416,13.880547,1,583.000,153.000,0.537168,0.000000,7.814579,0,0,reference,
417,13.913914,1,576.000,151.000,0.269948,0.000000,8.008592,0,0,reference,
418,13.947281,1,571.000,151.000,0.105606,0.000000,4.925313,0,0,reference,
419,13.980647,1,566.000,151.000,0.000000,0.000000,3.165015,0,0,reference,
420,14.014014,1,562.000,153.000,0.000000,0.000000,0.000000,0,0,reference,
421,14.047381,1,558.000,155.000,0.000000,0.000000,0.000000,0,0,reference,
422,14.080747,1,554.000,157.000,0.000000,0.000000,0.000000,0,0,reference,
423,14.114114,1,551.000,160.000,0.000000,0.000000,0.000000,0,0,reference,
424,14.147481,1,548.000,164.000,0.000000,0.000000,0.000000,0,0,reference,
425,14.180848,1,545.000,169.000,0.000000,0.000000,0.000000,0,0,reference,
426,14.214214,1,541.000,176.000,0.000000,0.000000,0.000000,0,0,reference,
427,14.247581,1,538.000,182.000,0.000000,0.000000,0.000000,0,0,reference,
428,14.280948,1,536.000,188.000,0.000000,0.000000,0.000000,0,0,reference,
429,14.314314,1,533.000,196.000,0.000000,0.000000,0.000000,0,0,reference,
430,14.347681,1,530.000,205.000,0.000000,0.000000,0.000000,0,0,reference,
431,14.381048,1,547.000,191.000,0.155013,0.000000,4.645729,0,0,reference,
432,14.414414,1,573.000,158.000,0.311500,0.000000,4.689922,0,0,reference,
433,14.447781,1,594.000,136.000,0.585380,0.000000,8.208185,0,0,reference,
434,14.481148,1,610.000,118.000,0.827287,0.000000,7.249969,0,0,reference,
435,14.514515,1,628.000,104.000,1.317441,0.000000,14.689913,0,0,reference,
436,14.547881,1,643.000,91.000,1.798049,0.000000,14.403815,0,0,reference,
437,14.581248,1,655.000,79.000,2.250701,0.000000,13.565983,0,0,reference,
438,14.614615,1,667.000,69.000,2.850533,0.000000,17.976973,0,0,reference,
439,14.647981,1,680.000,63.000,3.676546,0.000000,24.755584,0,0,reference,
440,14.681348,1,689.000,54.000,4.368526,0.000000,20.738652,0,0,reference,
441,14.714715,1,700.000,54.000,5.208415,0.000000,25.171459,0,0,reference,
442,14.748081,1,709.000,50.000,6.026448,0.000000,24.516474,0,0,reference,
443,14.781448,1,718.000,46.000,6.100000,0.000000,2.204342,0,0,reference,
444,14.814815,1,726.000,45.000,6.100000,0.000000,0.000000,0,0,reference,
445,14.848182,1,733.000,45.000,6.100000,0.000000,0.000000,0,0,reference,
446,14.881548,1,740.000,49.000,6.100000,0.000000,0.000000,0,0,reference,
447,14.914915,1,749.000,50.000,6.100000,0.000000,0.000000,0,0,reference,
448,14.948282,1,756.000,54.000,6.100000,0.000000,0.000000,0,0,reference,
449,14.981648,1,764.000,59.000,6.100000,0.000000,0.000000,0,0,reference,
450,15.015015,1,769.000,65.000,6.100000,0.000000,0.000000,0,0,reference,
451,15.048382,1,775.000,71.000,6.100000,0.000000,0.000000,0,0,reference,
452,15.081748,1,781.000,80.000,6.100000,0.000000,0.000000,0,0,reference,
453,15.115115,1,787.000,87.000,6.100000,0.000000,0.000000,0,0,reference,
454,15.148482,1,792.000,95.000,6.100000,0.000000,0.000000,0,0,reference,
455,15.181849,1,798.000,108.000,6.100000,0.000000,0.000000,0,0,reference,
456,15.215215,1,802.000,119.000,6.100000,0.000000,0.000000,0,0,reference,
457,15.248582,1,807.000,133.000,6.100000,0.000000,0.000000,0,0,reference,
458,15.281949,1,813.000,146.000,6.100000,0.000000,0.000000,0,0,reference,
459,15.315315,1,815.000,161.000,6.100000,0.000000,0.000000,0,0,reference,
460,15.348682,1,816.000,171.000,6.100000,0.000000,0.000000,0,0,reference,
461,15.382049,1,820.000,188.000,6.100000,0.000000,0.000000,0,0,reference,
462,15.415415,1,824.000,205.000,6.100000,0.000000,0.000000,0,0,reference,
463,15.448782,1,827.000,221.000,6.100000,0.000000,0.000000,0,0,reference,
464,15.482149,1,830.000,239.000,6.100000,0.000000,0.000000,0,0,reference,
465,15.515516,1,832.000,256.000,6.100000,0.000000,0.000000,0,0,reference,
466,15.548882,1,835.000,276.000,6.100000,0.000000,0.000000,0,0,reference,
467,15.582249,1,836.000,295.000,6.100000,0.000000,0.000000,0,0,reference,
468,15.615616,1,839.000,314.000,6.100000,0.000000,0.000000,0,0,reference,
469,15.648982,1,795.000,326.000,5.480827,0.000000,18.556618,0,0,reference,
470,15.682349,1,736.000,325.000,4.550725,0.000000,27.875149,0,0,reference,
471,15.715716,1,698.000,329.000,3.943093,0.000000,18.210733,0,0,reference,
472,15.749082,1,663.000,330.000,3.392498,0.000000,16.501332,0,0,reference,
473,15.782449,1,636.000,335.000,2.977369,0.000000,12.441413,0,0,reference,
474,15.815816,1,616.000,331.000,2.655300,0.000000,9.652426,0,0,reference,
475,15.849183,1,598.000,335.000,2.386731,0.000000,8.048991,0,0,reference,
476,15.882549,1,583.000,339.000,2.170130,0.000000,6.491556,0,0,reference,
477,15.915916,1,569.000,339.000,1.954459,0.000000,6.463637,0,0,reference,
478,15.949283,1,560.000,346.000,1.851294,0.000000,3.091870,0,0,reference,
479,15.982649,1,551.000,352.000,1.746819,0.000000,3.131117,0,0,reference,
480,16.016016,0,,,,,0.000000,1,0,missing,
481,16.049383,0,,,,,0.000000,1,0,missing,
482,16.082749,1,528.000,369.000,1.503834,1.273317,12.949973,0,0,reference,
483,16.116116,1,521.000,377.000,1.450023,1.834702,16.901834,0,0,reference,
484,16.149483,1,514.000,384.000,1.392693,2.307687,14.279099,0,0,reference,
485,16.182850,1,508.000,391.000,1.350796,2.764473,13.747334,0,0,reference,
486,16.216216,1,505.000,399.000,1.355627,3.267461,15.075251,0,0,reference,
487,16.249583,1,498.000,407.000,1.308391,3.751836,14.585582,0,0,reference,
488,16.282950,1,495.000,411.000,1.291858,3.987217,7.071760,0,0,reference,
489,16.316316,1,490.000,422.000,1.288667,4.612117,18.728495,0,0,reference,
490,16.349683,1,490.000,413.000,1.238929,4.103622,15.312313,0,0,reference,
491,16.383050,1,489.000,410.000,1.208996,3.929436,5.296876,0,0,reference,
492,16.416416,1,487.000,406.000,1.159746,3.693375,7.227085,0,0,reference,
493,16.449783,1,486.000,401.000,1.116598,3.391754,9.131600,0,0,reference,
494,16.483150,1,484.000,397.000,1.065367,3.145272,7.544944,0,0,reference,
495,16.516517,1,482.000,395.000,1.026010,3.020296,3.926883,0,0,reference,
496,16.549883,1,481.000,394.000,1.006186,2.957344,1.977993,0,0,reference,
497,16.583250,1,477.000,395.000,0.959179,3.020681,2.363870,0,0,reference,
498,16.616617,1,477.000,393.000,0.945966,2.894304,3.808180,0,0,reference,
499,16.649983,1,477.000,393.000,0.945966,2.894304,0.000000,0,0,reference,
500,16.683350,1,474.000,396.000,0.925729,3.083644,5.706852,0,0,reference,
501,16.716717,1,473.000,403.000,0.958321,3.514449,12.948112,0,0,reference,
502,16.750083,1,471.000,404.000,0.938592,3.574985,1.908179,0,0,reference,
503,16.783450,1,470.000,410.000,0.964046,3.931275,10.705224,0,0,reference,
504,16.816817,1,467.000,416.000,0.963354,4.277867,10.387402,0,0,reference,
505,16.850184,1,469.000,416.000,0.988791,4.277659,0.762395,0,0,reference,
506,16.883550,1,469.000,415.000,0.982590,4.220616,1.719663,0,0,reference,
507,16.916917,1,472.000,411.000,0.996097,3.989470,6.939275,0,0,reference,
508,16.950284,1,472.000,411.000,0.996097,3.989470,0.000000,0,0,reference,
509,16.983650,1,472.000,411.000,0.996097,3.989470,0.000000,0,0,reference,
510,17.017017,1,472.000,411.000,0.996097,3.989470,0.000000,0,0,reference,
511,17.050384,1,472.000,411.000,0.996097,3.989470,0.000000,0,0,reference,
512,17.083750,1,474.000,417.000,1.058399,4.333914,10.490503,0,0,reference,
513,17.117117,1,475.000,416.000,1.065090,4.277036,1.716369,0,0,reference,
514,17.150484,1,475.000,418.000,1.077052,4.390319,3.413957,0,0,reference,
515,17.183851,1,476.000,419.000,1.095617,4.446462,1.772205,0,0,reference,
516,17.217217,1,478.000,418.000,1.115016,4.390001,1.789215,0,0,reference,
517,17.250584,1,478.000,420.000,1.126692,4.502235,3.381815,0,0,reference,
518,17.283951,1,480.000,420.000,1.151882,4.502019,0.754950,0,0,reference,
519,17.317317,1,479.000,420.000,1.139287,4.502127,0.377466,0,0,reference,
520,17.350684,1,479.000,421.000,1.145056,4.557857,1.679150,0,0,reference,
521,17.384051,1,477.000,420.000,1.114097,4.502343,1.904976,0,0,reference,
522,17.417417,1,479.000,420.000,1.139287,4.502127,0.754986,0,0,reference,
523,17.450784,1,479.000,420.000,1.139287,4.502127,0.000000,0,0,reference,
524,17.484151,1,479.000,420.000,1.139287,4.502127,0.000000,0,0,reference,
525,17.517518,1,479.000,420.000,1.139287,4.502127,0.000000,0,0,reference,
526,17.550884,1,479.000,420.000,1.139287,4.502127,0.000000,0,0,reference,
