frame,time_s,visibility,x_px,y_px,court_x_m,court_y_m,speed_mps,is_missing,is_interpolated,source,confidence
350,11.678345,1,795.000,380.000,5.233238,2.024601,60.737233,0,0,reference,
351,11.711712,1,805.000,407.000,5.260824,3.723511,50.923030,0,0,reference,
352,11.745078,1,812.000,431.000,5.259711,5.061872,40.110715,0,0,reference,
353,11.778445,1,816.000,450.000,5.241025,6.024081,28.842837,0,0,reference,
354,11.811812,1,821.000,474.000,5.218906,7.133176,33.246179,0,0,reference,
355,11.845179,1,826.000,493.000,5.213938,7.937083,24.093565,0,0,reference,
356,11.878545,1,829.000,517.000,5.174518,8.871385,28.025926,0,0,reference,
357,11.911912,1,833.000,506.000,5.247826,8.452882,12.733500,0,0,reference,
358,11.945279,1,831.000,463.000,5.367484,6.636822,54.545345,0,0,reference,
359,11.978645,1,832.000,422.000,5.539173,4.574673,62.016438,0,0,reference,
360,12.012012,1,834.000,399.000,5.668952,3.240538,40.172752,0,0,reference,
361,12.045379,1,835.000,375.000,5.805534,1.682417,46.875930,0,0,reference,
362,12.078745,1,835.000,363.000,5.873151,0.829929,25.629313,0,0,reference,
363,12.112112,1,836.000,344.000,6.004325,0.000000,25.181740,0,0,reference,
364,12.145479,1,839.000,330.000,6.100000,0.000000,2.867371,0,0,reference,
365,12.178846,1,840.000,322.000,6.100000,0.000000,0.000000,0,0,reference,
366,12.212212,1,841.000,318.000,6.100000,0.000000,0.000000,0,0,reference,
367,12.245579,1,843.000,312.000,6.100000,0.000000,0.000000,0,0,reference,
368,12.278946,1,843.000,306.000,6.100000,0.000000,0.000000,0,0,reference,
369,12.312312,1,845.000,302.000,6.100000,0.000000,0.000000,0,0,reference,
370,12.345679,1,845.000,301.000,6.100000,0.000000,0.000000,0,0,reference,
371,12.379046,1,845.000,300.000,6.100000,0.000000,0.000000,0,0,reference,
372,12.412412,1,848.000,299.000,6.100000,0.000000,0.000000,0,0,reference,
373,12.445779,1,848.000,297.000,6.100000,0.000000,0.000000,0,0,reference,
374,12.479146,1,848.000,299.000,6.100000,0.000000,0.000000,0,0,reference,
375,12.512513,1,849.000,305.000,6.100000,0.000000,0.000000,0,0,reference,
376,12.545879,1,853.000,306.000,6.100000,0.000000,0.000000,0,0,reference,
377,12.579246,1,854.000,313.000,6.100000,0.000000,0.000000,0,0,reference,
378,12.612613,1,853.000,312.000,6.100000,0.000000,0.000000,0,0,reference,
379,12.645979,1,856.000,320.000,6.100000,0.000000,0.000000,0,0,reference,
380,12.679346,1,857.000,325.000,6.100000,0.000000,0.000000,0,0,reference,
381,12.712713,1,859.000,332.000,6.100000,0.000000,0.000000,0,0,reference,
382,12.746079,1,859.000,338.000,6.100000,0.000000,0.000000,0,0,reference,
383,12.779446,1,862.000,349.000,6.100000,0.000000,0.000000,0,0,reference,
384,12.812813,1,861.000,354.000,6.100000,0.154427,4.628181,0,0,reference,
385,12.846180,1,863.000,363.000,6.100000,0.829293,20.225723,0,0,reference,
386,12.879546,1,864.000,372.000,6.100000,1.473061,19.293721,0,0,reference,
387,12.912913,1,866.000,387.000,6.100000,2.482493,30.252703,0,0,reference,
388,12.946280,1,868.000,394.000,6.100000,2.928358,13.362569,0,0,reference,
389,12.979646,1,866.000,403.000,6.061664,3.480213,16.578933,0,0,reference,
390,13.013013,1,868.000,402.000,6.093158,3.419907,2.038997,0,0,reference,
391,13.046380,1,866.000,395.000,6.100000,2.990992,12.856218,0,0,reference,
392,13.079746,1,868.000,390.000,6.100000,2.675374,9.459053,0,0,reference,
393,13.113113,1,865.000,384.000,6.100000,2.286662,11.649716,0,0,reference,
394,13.146480,1,864.000,380.000,6.100000,2.020939,7.963724,0,0,reference,
395,13.179847,1,863.000,382.000,6.100000,2.154549,4.004299,0,0,reference,
396,13.213213,1,864.000,380.000,6.100000,2.020939,4.004299,0,0,reference,
397,13.246580,1,865.000,380.000,6.100000,2.020886,0.001588,0,0,reference,
398,13.279947,1,865.000,379.000,6.100000,1.953607,2.016342,0,0,reference,
399,13.313313,1,866.000,380.000,6.100000,2.020833,2.014754,0,0,reference,
400,13.346680,1,867.000,379.000,6.100000,1.953504,2.017832,0,0,reference,
401,13.380047,1,866.000,380.000,6.100000,2.020833,2.017832,0,0,reference,
402,13.413413,1,866.000,386.000,6.100000,2.417519,11.888687,0,0,reference,
403,13.446780,1,864.000,385.000,6.100000,2.352344,1.953277,0,0,reference,
404,13.480147,1,864.000,393.000,6.093740,2.865864,15.391318,0,0,reference,
405,13.513514,1,863.000,397.000,6.057243,3.115296,7.555076,0,0,reference,
406,13.546880,1,864.000,401.000,6.047283,3.359822,7.334520,0,0,reference,
407,13.580247,1,862.000,399.000,6.032763,3.238267,3.668899,0,0,reference,
408,13.613614,1,861.000,399.000,6.019779,3.238348,0.389153,0,0,reference,
409,13.646980,1,861.000,397.000,6.031150,3.115452,3.698908,0,0,reference,
410,13.680347,1,860.000,400.000,6.001180,3.299438,5.586724,0,0,reference,
411,13.713714,1,860.000,399.000,6.006794,3.238429,1.836167,0,0,reference,
412,13.747080,1,859.000,398.000,5.999418,3.177207,1.848091,0,0,reference,
413,13.780447,1,860.000,398.000,6.012435,3.177127,0.390121,0,0,reference,
414,13.813814,1,856.000,396.000,5.971477,3.053945,3.890478,0,0,reference,
415,13.847181,1,857.000,396.000,5.984558,3.053868,0.392051,0,0,reference,
416,13.880547,1,856.000,394.000,5.982698,2.929249,3.735275,0,0,reference,
417,13.913914,1,855.000,395.000,5.963961,2.991823,1.957637,0,0,reference,
418,13.947281,1,856.000,394.000,5.982698,2.929249,1.957637,0,0,reference,
419,13.980647,1,855.000,400.000,5.936399,3.299850,11.193266,0,0,reference,
420,14.014014,1,855.000,401.000,5.930965,3.360575,1.827203,0,0,reference,
421,14.047381,1,857.000,402.000,5.951349,3.420842,1.906705,0,0,reference,
422,14.080747,1,858.000,401.000,5.969743,3.360324,1.895647,0,0,reference,
423,14.114114,1,857.000,401.000,5.956818,3.360408,0.387386,0,0,reference,
424,14.147481,1,858.000,400.000,5.975269,3.299603,1.904378,0,0,reference,
425,14.180848,1,859.000,401.000,5.982668,3.360240,1.830784,0,0,reference,
426,14.214214,1,858.000,400.000,5.975269,3.299603,1.830784,0,0,reference,
427,14.247581,1,859.000,399.000,5.993808,3.238510,1.913395,0,0,reference,
428,14.280948,1,861.000,401.000,6.008516,3.360073,3.669809,0,0,reference,
429,14.314314,0,,,,,0.000000,1,0,missing,
430,14.347681,0,,,,,0.000000,1,0,missing,
431,14.381048,1,860.000,402.000,5.990032,3.420587,0.632106,0,0,reference,
432,14.414414,1,860.000,400.000,6.001180,3.299438,3.646164,0,0,reference,
433,14.447781,1,861.000,399.000,6.019779,3.238348,1.913845,0,0,reference,
434,14.481148,1,862.000,401.000,6.021439,3.359989,3.645928,0,0,reference,
435,14.514515,1,861.000,401.000,6.008516,3.360073,0.387309,0,0,reference,
436,14.547881,1,861.000,401.000,6.008516,3.360073,0.000000,0,0,reference,
437,14.581248,1,859.000,400.000,5.988225,3.299520,1.913939,0,0,reference,
438,14.614615,1,860.000,401.000,5.995593,3.360156,1.830631,0,0,reference,
439,14.647981,1,863.000,400.000,6.040041,3.299191,2.261188,0,0,reference,
440,14.681348,0,,,,,0.000000,1,0,missing,
441,14.714715,0,,,,,0.000000,1,0,missing,
442,14.748081,1,859.000,400.000,5.988225,3.299520,0.517651,0,0,reference,
443,14.781448,1,857.000,402.000,5.951349,3.420842,3.800249,0,0,reference,
444,14.814815,1,857.000,402.000,5.951349,3.420842,0.000000,0,0,reference,
445,14.848182,1,857.000,402.000,5.951349,3.420842,0.000000,0,0,reference,
446,14.881548,1,857.000,402.000,5.951349,3.420842,0.000000,0,0,reference,
447,14.914915,1,857.000,402.000,5.951349,3.420842,0.000000,0,0,reference,
448,14.948282,1,857.000,402.000,5.951349,3.420842,0.000000,0,0,reference,
449,14.981648,1,857.000,402.000,5.951349,3.420842,0.000000,0,0,reference,
450,15.015015,1,857.000,402.000,5.951349,3.420842,0.000000,0,0,reference,
451,15.048382,1,858.000,402.000,5.964244,3.420757,0.386470,0,0,reference,
452,15.081748,1,858.000,402.000,5.964244,3.420757,0.000000,0,0,reference,
453,15.115115,1,858.000,402.000,5.964244,3.420757,0.000000,0,0,reference,
454,15.148482,1,858.000,402.000,5.964244,3.420757,0.000000,0,0,reference,
455,15.181849,1,858.000,402.000,5.964244,3.420757,0.000000,0,0,reference,
456,15.215215,1,858.000,402.000,5.964244,3.420757,0.000000,0,0,reference,
457,15.248582,1,858.000,402.000,5.964244,3.420757,0.000000,0,0,reference,
458,15.281949,1,858.000,402.000,5.964244,3.420757,0.000000,0,0,reference,
459,15.315315,1,858.000,402.000,5.964244,3.420757,0.000000,0,0,reference,
460,15.348682,1,858.000,402.000,5.964244,3.420757,0.000000,0,0,reference,
461,15.382049,1,858.000,402.000,5.964244,3.420757,0.000000,0,0,reference,
462,15.415415,1,859.000,402.000,5.977138,3.420672,0.386451,0,0,reference,
463,15.448782,1,860.000,404.000,5.978989,3.540590,3.594370,0,0,reference,
464,15.482149,1,860.000,404.000,5.978989,3.540590,0.000000,0,0,reference,
465,15.515516,1,860.000,404.000,5.978989,3.540590,0.000000,0,0,reference,
466,15.548882,1,860.000,404.000,5.978989,3.540590,0.000000,0,0,reference,
467,15.582249,1,860.000,404.000,5.978989,3.540590,0.000000,0,0,reference,
468,15.615616,1,860.000,404.000,5.978989,3.540590,0.000000,0,0,reference,
469,15.648982,1,860.000,404.000,5.978989,3.540590,0.000000,0,0,reference,
