frame,time_s,visibility,x_px,y_px,court_x_m,court_y_m,speed_mps,is_missing,is_interpolated,source,confidence
351,11.711712,1,435.000,360.000,0.092720,0.615163,18.644683,0,0,reference,
352,11.745078,1,434.000,372.000,0.189099,1.490204,26.383573,0,0,reference,
353,11.778445,1,433.000,383.000,0.271188,2.245961,22.783246,0,0,reference,
354,11.811812,1,433.000,397.000,0.386294,3.149350,27.293469,0,0,reference,
355,11.845179,1,433.000,408.000,0.471382,3.817158,20.175996,0,0,reference,
356,11.878545,1,434.000,422.000,0.586039,4.618307,24.255079,0,0,reference,
357,11.911912,1,433.000,438.000,0.682416,5.473434,25.790426,0,0,reference,
358,11.945279,1,433.000,450.000,0.759198,6.076043,18.206196,0,0,reference,
359,11.978645,0,,,,,0.000000,1,0,missing,
360,12.012012,0,,,,,0.000000,1,0,missing,
361,12.045379,1,462.000,401.000,0.800372,3.393802,26.798740,0,0,reference,
362,12.078745,1,477.000,350.000,0.626846,0.000000,101.845124,0,0,reference,
363,12.112112,1,494.000,303.000,0.472593,0.000000,4.622963,0,0,reference,
364,12.145479,1,512.000,265.000,0.393493,0.000000,2.370627,0,0,reference,
365,12.178846,1,526.000,234.000,0.296159,0.000000,2.917126,0,0,reference,
366,12.212212,1,540.000,206.000,0.218500,0.000000,2.327414,0,0,reference,
367,12.245579,1,552.000,178.000,0.061858,0.000000,4.694584,0,0,reference,
368,12.278946,1,563.000,158.000,0.000000,0.000000,1.853875,0,0,reference,
369,12.312312,1,572.000,139.000,0.000000,0.000000,0.000000,0,0,reference,
370,12.345679,1,584.000,115.000,0.000000,0.000000,0.000000,0,0,reference,
371,12.379046,1,593.000,101.000,0.000000,0.000000,0.000000,0,0,reference,
372,12.412412,1,603.000,86.000,0.000000,0.000000,0.000000,0,0,reference,
373,12.445779,1,611.000,74.000,0.000000,0.000000,0.000000,0,0,reference,
374,12.479146,1,619.000,67.000,0.000000,0.000000,0.000000,0,0,reference,
375,12.512513,1,627.000,56.000,0.000000,0.000000,0.000000,0,0,reference,
376,12.545879,1,633.000,46.000,0.000000,0.000000,0.000000,0,0,reference,
377,12.579246,1,639.000,37.000,0.000000,0.000000,0.000000,0,0,reference,
378,12.612613,1,647.000,35.000,0.212168,0.000000,6.358669,0,0,reference,
379,12.645979,1,654.000,31.000,0.727506,0.000000,15.444700,0,0,reference,
380,12.679346,1,663.000,25.000,1.485636,0.000000,22.721152,0,0,reference,
381,12.712713,1,668.000,22.000,2.021041,0.000000,16.046072,0,0,reference,
382,12.746079,1,672.000,20.000,2.523779,0.000000,15.067067,0,0,reference,
383,12.779446,1,679.000,19.000,3.552226,0.000000,30.822557,0,0,reference,
384,12.812813,1,686.000,22.000,4.534765,0.000000,29.446688,0,0,reference,
385,12.846180,1,692.000,21.000,5.412113,0.000000,26.294109,0,0,reference,
386,12.879546,1,696.000,23.000,5.864584,0.000000,13.560573,0,0,reference,
387,12.912913,1,702.000,27.000,6.100000,0.000000,7.055413,0,0,reference,
388,12.946280,1,707.000,32.000,6.100000,0.000000,0.000000,0,0,reference,
389,12.979646,1,711.000,36.000,6.100000,0.000000,0.000000,0,0,reference,
390,13.013013,1,717.000,42.000,6.100000,0.000000,0.000000,0,0,reference,
391,13.046380,1,724.000,50.000,6.100000,0.000000,0.000000,0,0,reference,
392,13.079746,1,728.000,56.000,6.100000,0.000000,0.000000,0,0,reference,
393,13.113113,1,732.000,62.000,6.100000,0.000000,0.000000,0,0,reference,
394,13.146480,1,737.000,71.000,6.100000,0.000000,0.000000,0,0,reference,
395,13.179847,1,742.000,78.000,6.100000,0.000000,0.000000,0,0,reference,
396,13.213213,1,746.000,90.000,6.100000,0.000000,0.000000,0,0,reference,
397,13.246580,1,748.000,97.000,6.100000,0.000000,0.000000,0,0,reference,
398,13.279947,1,750.000,109.000,6.100000,0.000000,0.000000,0,0,reference,
399,13.313313,1,756.000,119.000,6.100000,0.000000,0.000000,0,0,reference,
400,13.346680,1,760.000,132.000,6.100000,0.000000,0.000000,0,0,reference,
401,13.380047,1,762.000,143.000,6.100000,0.000000,0.000000,0,0,reference,
402,13.413413,1,765.000,155.000,6.100000,0.000000,0.000000,0,0,reference,
403,13.446780,1,776.000,197.000,6.096107,0.000000,0.116683,0,0,reference,
404,13.480147,1,787.000,263.000,5.735380,0.000000,10.810974,0,0,reference,
405,13.513514,1,799.000,314.000,5.612158,0.000000,3.692963,0,0,reference,
406,13.546880,1,804.000,354.000,5.474825,0.154674,6.199118,0,0,reference,
407,13.580247,1,811.000,388.000,5.416139,2.550754,71.832054,0,0,reference,
408,13.613614,1,818.000,418.000,5.382217,4.354232,54.059768,0,0,reference,
409,13.646980,1,823.000,449.000,5.325792,5.974429,48.586749,0,0,reference,
410,13.680347,1,830.000,479.000,5.301495,7.349512,41.217670,0,0,reference,
411,13.713714,1,833.000,505.000,5.250868,8.414029,31.939638,0,0,reference,
412,13.747080,1,839.000,534.000,5.226124,9.482609,32.033945,0,0,reference,
413,13.780447,1,840.000,561.000,5.162315,10.382059,27.024248,0,0,reference,
414,13.813814,1,845.000,587.000,5.142478,11.171609,23.670290,0,0,reference,
415,13.847181,1,849.000,613.000,5.115673,11.896250,21.732352,0,0,reference,
416,13.880547,1,857.000,605.000,5.204117,11.677920,7.059866,0,0,reference,
417,13.913914,1,855.000,603.000,5.191618,11.623251,1.680704,0,0,reference,
418,13.947281,1,860.000,602.000,5.237865,11.594611,1.630264,0,0,reference,
419,13.980647,1,864.000,605.000,5.265097,11.676549,2.587770,0,0,reference,
420,14.014014,1,868.000,605.000,5.299936,11.675766,1.044390,0,0,reference,
421,14.047381,1,874.000,608.000,5.344065,11.756516,2.757879,0,0,reference,
422,14.080747,1,880.000,609.000,5.393283,11.782473,1.667629,0,0,reference,
423,14.114114,1,882.000,611.000,5.405011,11.836088,1.644842,0,0,reference,
424,14.147481,1,884.000,617.000,5.405585,11.995680,4.782983,0,0,reference,
425,14.180848,1,890.000,624.000,5.437215,12.177367,5.527079,0,0,reference,
426,14.214214,1,896.000,632.000,5.465373,12.380356,6.141835,0,0,reference,
427,14.247581,1,901.000,638.000,5.490171,12.529231,4.523243,0,0,reference,
428,14.280948,1,901.000,643.000,5.476316,12.652048,3.704162,0,0,reference,
429,14.314314,1,905.000,655.000,5.476127,12.938575,8.587219,0,0,reference,
430,14.347681,1,909.000,667.000,5.475945,13.215050,8.285962,0,0,reference,
431,14.381048,1,912.000,665.000,5.505078,13.168908,1.635438,0,0,reference,
432,14.414414,1,916.000,663.000,5.542339,13.122299,1.788365,0,0,reference,
433,14.447781,1,918.000,662.000,5.561049,13.098894,0.898036,0,0,reference,
434,14.481148,1,921.000,663.000,5.582131,13.121294,0.921870,0,0,reference,
435,14.514515,1,923.000,668.000,5.583915,13.234900,3.405196,0,0,reference,
436,14.547881,1,928.000,670.000,5.617701,13.279033,1.665763,0,0,reference,
437,14.581248,1,934.000,672.000,5.659138,13.322703,1.804212,0,0,reference,
438,14.614615,1,938.000,679.000,5.670148,13.400000,2.339969,0,0,reference,
439,14.647981,1,939.000,679.000,5.677920,13.400000,0.232931,0,0,reference,
440,14.681348,1,939.000,678.000,5.680820,13.400000,0.086898,0,0,reference,
441,14.714715,1,940.000,681.000,5.679896,13.400000,0.027689,0,0,reference,
442,14.748081,1,941.000,682.000,5.684748,13.400000,0.145439,0,0,reference,
443,14.781448,1,943.000,681.000,5.703144,13.400000,0.551304,0,0,reference,
444,14.814815,1,943.000,684.000,5.694412,13.400000,0.261679,0,0,reference,
445,14.848182,1,940.000,682.000,5.677010,13.400000,0.521550,0,0,reference,
446,14.881548,1,939.000,684.000,5.663546,13.400000,0.403510,0,0,reference,
447,14.914915,1,938.000,681.000,5.664396,13.400000,0.025466,0,0,reference,
448,14.948282,1,939.000,684.000,5.663546,13.400000,0.025466,0,0,reference,
449,14.981648,1,936.000,683.000,5.643220,13.400000,0.609184,0,0,reference,
450,15.015015,1,936.000,685.000,5.637576,13.400000,0.169127,0,0,reference,
451,15.048382,1,936.000,682.000,5.646053,13.400000,0.254052,0,0,reference,
452,15.081748,1,936.000,682.000,5.646053,13.400000,0.000000,0,0,reference,
453,15.115115,1,935.000,684.000,5.632676,13.400000,0.400912,0,0,reference,
454,15.148482,1,933.000,683.000,5.620033,13.400000,0.378927,0,0,reference,
455,15.181849,1,931.000,684.000,5.601803,13.400000,0.546354,0,0,reference,
456,15.215215,1,929.000,679.000,5.600188,13.400000,0.048383,0,0,reference,
457,15.248582,1,934.000,682.000,5.630574,13.400000,0.910649,0,0,reference,
458,15.281949,1,931.000,683.000,5.604574,13.400000,0.779222,0,0,reference,
459,15.315315,1,932.000,682.000,5.615093,13.400000,0.315268,0,0,reference,
460,15.348682,1,928.000,683.000,5.581383,13.400000,1.010285,0,0,reference,
461,15.382049,1,933.000,683.000,5.620033,13.400000,1.158327,0,0,reference,
462,15.415415,1,932.000,681.000,5.617891,13.400000,0.064194,0,0,reference,
463,15.448782,1,931.000,679.000,5.615736,13.400000,0.064563,0,0,reference,
464,15.482149,1,934.000,682.000,5.630574,13.400000,0.444669,0,0,reference,
465,15.515516,1,932.000,681.000,5.617891,13.400000,0.380106,0,0,reference,
466,15.548882,1,932.000,677.000,5.629162,13.400000,0.337800,0,0,reference,
467,15.582249,1,932.000,683.000,5.612303,13.400000,0.505258,0,0,reference,
468,15.615616,1,934.000,681.000,5.633393,13.400000,0.632071,0,0,reference,
469,15.648982,1,933.000,677.000,5.636958,13.400000,0.106825,0,0,reference,
470,15.682349,1,933.000,678.000,5.634117,13.400000,0.085147,0,0,reference,
471,15.715716,1,933.000,678.000,5.634117,13.400000,0.000000,0,0,reference,
472,15.749082,1,932.000,679.000,5.623510,13.400000,0.317876,0,0,reference,
473,15.782449,1,933.000,678.000,5.634117,13.400000,0.317876,0,0,reference,
474,15.815816,1,933.000,678.000,5.634117,13.400000,0.000000,0,0,reference,
475,15.849183,1,933.000,678.000,5.634117,13.400000,0.000000,0,0,reference,
476,15.882549,1,933.000,678.000,5.634117,13.400000,0.000000,0,0,reference,
477,15.915916,1,933.000,678.000,5.634117,13.400000,0.000000,0,0,reference,
478,15.949283,1,933.000,678.000,5.634117,13.400000,0.000000,0,0,reference,
479,15.982649,1,933.000,678.000,5.634117,13.400000,0.000000,0,0,reference,
480,16.016016,1,933.000,678.000,5.634117,13.400000,0.000000,0,0,reference,
481,16.049383,1,933.000,678.000,5.634117,13.400000,0.000000,0,0,reference,
482,16.082749,1,935.000,674.000,5.661188,13.367121,1.276412,0,0,reference,
483,16.116116,1,937.000,677.000,5.668138,13.400000,1.007156,0,0,reference,
484,16.149483,1,937.000,677.000,5.668138,13.400000,0.000000,0,0,reference,
485,16.182850,1,937.000,677.000,5.668138,13.400000,0.000000,0,0,reference,
486,16.216216,1,937.000,677.000,5.668138,13.400000,0.000000,0,0,reference,
487,16.249583,1,937.000,675.000,5.673935,13.388931,0.374457,0,0,reference,
488,16.282950,1,940.000,676.000,5.694449,13.400000,0.698599,0,0,reference,
489,16.316316,1,938.000,676.000,5.678838,13.400000,0.467855,0,0,reference,
490,16.349683,1,940.000,679.000,5.685692,13.400000,0.205411,0,0,reference,
491,16.383050,1,940.000,676.000,5.694449,13.400000,0.262444,0,0,reference,
492,16.416416,1,940.000,676.000,5.694449,13.400000,0.000000,0,0,reference,
493,16.449783,1,940.000,676.000,5.694449,13.400000,0.000000,0,0,reference,
494,16.483150,1,940.000,676.000,5.694449,13.400000,0.000000,0,0,reference,
495,16.516517,1,940.000,676.000,5.694449,13.400000,0.000000,0,0,reference,
496,16.549883,1,940.000,676.000,5.694449,13.400000,0.000000,0,0,reference,
497,16.583250,1,941.000,676.000,5.702254,13.400000,0.233917,0,0,reference,
498,16.616617,1,941.000,676.000,5.702254,13.400000,0.000000,0,0,reference,
499,16.649983,1,942.000,676.000,5.710059,13.400000,0.233910,0,0,reference,
500,16.683350,1,943.000,678.000,5.711950,13.400000,0.056686,0,0,reference,
