frame,time_s,visibility,x_px,y_px,court_x_m,court_y_m,speed_mps,is_missing,is_interpolated,source,confidence
367,12.245579,1,605.000,309.000,2.403006,0.000000,5.942733,0,0,reference,
368,12.278946,1,594.000,312.000,2.231267,0.000000,5.147001,0,0,reference,
369,12.312312,1,583.000,312.000,2.047964,0.000000,5.493604,0,0,reference,
370,12.345679,0,,,,,0.000000,1,0,missing,
371,12.379046,1,559.000,323.000,1.712739,0.000000,5.023350,0,0,reference,
372,12.412412,1,551.000,330.000,1.625427,0.000000,2.616724,0,0,reference,
373,12.445779,1,540.000,337.000,1.494968,0.000000,3.909878,0,0,reference,
374,12.479146,1,529.000,344.000,1.369505,0.000000,3.760128,0,0,reference,
375,12.512513,1,521.000,352.000,1.300026,0.000000,2.082274,0,0,reference,
376,12.545879,1,511.000,363.000,1.223720,0.837365,25.199801,0,0,reference,
377,12.579246,1,503.000,370.000,1.154139,1.345634,15.374895,0,0,reference,
378,12.612613,1,495.000,381.000,1.112937,2.108227,22.888266,0,0,reference,
379,12.645979,1,485.000,392.000,1.047024,2.830067,21.723544,0,0,reference,
380,12.679346,1,476.000,405.000,1.010311,3.634604,24.137070,0,0,reference,
381,12.712713,1,470.000,416.000,1.001509,4.277556,19.271059,0,0,reference,
382,12.746079,1,462.000,429.000,0.980441,4.996660,21.560808,0,0,reference,
383,12.779446,1,456.000,423.000,0.868675,4.671119,10.315458,0,0,reference,
384,12.812813,1,455.000,399.000,0.693824,3.271592,42.269920,0,0,reference,
385,12.846180,1,455.000,385.000,0.590132,2.377523,26.974839,0,0,reference,
386,12.879546,1,449.000,370.000,0.385098,1.347610,31.472223,0,0,reference,
387,12.912913,0,,,,,0.000000,1,0,missing,
388,12.946280,1,450.000,346.000,0.182762,0.000000,20.420280,0,0,reference,
389,12.979646,1,451.000,336.000,0.099417,0.000000,2.497865,0,0,reference,
390,13.013013,1,449.000,325.000,0.000000,0.000000,2.979513,0,0,reference,
391,13.046380,1,450.000,320.000,0.000000,0.000000,0.000000,0,0,reference,
392,13.079746,1,448.000,316.000,0.000000,0.000000,0.000000,0,0,reference,
393,13.113113,1,449.000,307.000,0.000000,0.000000,0.000000,0,0,reference,
394,13.146480,0,,,,,0.000000,1,0,missing,
395,13.179847,1,450.000,301.000,0.000000,0.000000,0.000000,0,0,reference,
396,13.213213,1,452.000,299.000,0.000000,0.000000,0.000000,0,0,reference,
397,13.246580,1,453.000,301.000,0.000000,0.000000,0.000000,0,0,reference,
398,13.279947,1,450.000,299.000,0.000000,0.000000,0.000000,0,0,reference,
399,13.313313,1,451.000,300.000,0.000000,0.000000,0.000000,0,0,reference,
400,13.346680,1,453.000,302.000,0.000000,0.000000,0.000000,0,0,reference,
401,13.380047,1,454.000,309.000,0.000000,0.000000,0.000000,0,0,reference,
402,13.413413,1,456.000,312.000,0.000000,0.000000,0.000000,0,0,reference,
403,13.446780,1,456.000,316.000,0.000000,0.000000,0.000000,0,0,reference,
404,13.480147,1,457.000,324.000,0.070709,0.000000,2.119159,0,0,reference,
405,13.513514,1,457.000,330.000,0.133080,0.000000,1.869241,0,0,reference,
406,13.546880,1,457.000,336.000,0.193316,0.000000,1.805294,0,0,reference,
407,13.580247,1,458.000,348.000,0.322938,0.000000,3.884758,0,0,reference,
408,13.613614,1,475.000,331.000,0.428858,0.000000,3.174430,0,0,reference,
409,13.646980,1,485.000,307.000,0.358819,0.000000,2.099091,0,0,reference,
410,13.680347,1,504.000,281.000,0.421463,0.000000,1.877447,0,0,reference,
411,13.713714,1,517.000,270.000,0.546746,0.000000,3.754747,0,0,reference,
412,13.747080,1,532.000,254.000,0.667490,0.000000,3.618697,0,0,reference,
413,13.780447,1,543.000,239.000,0.728404,0.000000,1.825571,0,0,reference,
414,13.813814,0,,,,,0.000000,1,0,missing,
415,13.847181,1,565.000,216.000,0.958341,0.000000,3.445611,0,0,reference,
416,13.880547,1,578.000,208.000,1.180078,0.000000,6.645474,0,0,reference,
417,13.913914,1,587.000,198.000,1.294770,0.000000,3.437297,0,0,reference,
418,13.947281,1,595.000,193.000,1.447805,0.000000,4.586478,0,0,reference,
419,13.980647,1,606.000,188.000,1.688573,0.000000,7.215824,0,0,reference,
420,14.014014,1,615.000,187.000,1.921046,0.000000,6.967214,0,0,reference,
421,14.047381,1,621.000,183.000,2.050824,0.000000,3.889425,0,0,reference,
422,14.080747,1,630.000,184.000,2.304219,0.000000,7.594267,0,0,reference,
423,14.114114,1,639.000,183.000,2.543850,0.000000,7.181731,0,0,reference,
424,14.147481,1,644.000,185.000,2.690293,0.000000,4.388902,0,0,reference,
425,14.180848,1,653.000,187.000,2.940958,0.000000,7.512435,0,0,reference,
426,14.214214,1,660.000,192.000,3.140998,0.000000,5.995194,0,0,reference,
427,14.247581,1,667.000,197.000,3.331552,0.000000,5.710896,0,0,reference,
428,14.280948,1,672.000,201.000,3.462600,0.000000,3.927502,0,0,reference,
429,14.314314,1,679.000,210.000,3.638337,0.000000,5.266854,0,0,reference,
430,14.347681,1,685.000,218.000,3.778012,0.000000,4.186065,0,0,reference,
431,14.381048,1,691.000,226.000,3.908427,0.000000,3.908525,0,0,reference,
432,14.414414,0,,,,,0.000000,1,0,missing,
433,14.447781,1,701.000,248.000,4.092780,0.000000,2.762529,0,0,reference,
434,14.481148,1,708.000,260.000,4.211298,0.000000,3.551978,0,0,reference,
435,14.514515,1,711.000,275.000,4.238618,0.000000,0.818794,0,0,reference,
436,14.547881,1,715.000,289.000,4.283023,0.000000,1.330825,0,0,reference,
437,14.581248,0,,,,,0.000000,1,0,missing,
438,14.614615,1,724.000,319.000,4.372634,0.000000,1.342811,0,0,reference,
439,14.647981,1,729.000,337.000,4.412958,0.000000,1.208528,0,0,reference,
440,14.681348,1,732.000,353.000,4.424289,0.077703,2.353388,0,0,reference,
441,14.714715,1,735.000,372.000,4.428674,1.478162,41.971965,0,0,reference,
442,14.748081,1,739.000,392.000,4.444040,2.811713,39.969160,0,0,reference,
443,14.781448,1,739.000,409.000,4.412590,3.847069,31.043931,0,0,reference,
444,14.814815,1,740.000,331.000,4.597739,0.000000,115.430095,0,0,reference,
445,14.848182,1,743.000,277.000,4.825912,0.000000,6.838335,0,0,reference,
446,14.881548,0,,,,,0.000000,1,0,missing,
447,14.914915,1,743.000,211.000,5.163845,0.000000,5.063928,0,0,reference,
448,14.948282,1,743.000,190.000,5.316395,0.000000,4.571921,0,0,reference,
449,14.981648,1,743.000,170.000,5.493405,0.000000,5.305007,0,0,reference,
450,15.015015,1,744.000,158.000,5.649851,0.000000,4.688667,0,0,reference,
451,15.048382,1,742.000,147.000,5.717133,0.000000,2.016435,0,0,reference,
452,15.081748,1,743.000,138.000,5.871173,0.000000,4.616583,0,0,reference,
453,15.115115,1,744.000,130.000,6.027912,0.000000,4.697484,0,0,reference,
454,15.148482,1,743.000,126.000,6.056193,0.000000,0.847579,0,0,reference,
455,15.181849,1,745.000,120.000,6.100000,0.000000,1.312893,0,0,reference,
456,15.215215,1,744.000,117.000,6.100000,0.000000,0.000000,0,0,reference,
457,15.248582,1,744.000,116.000,6.100000,0.000000,0.000000,0,0,reference,
458,15.281949,1,745.000,114.000,6.100000,0.000000,0.000000,0,0,reference,
459,15.315315,1,745.000,114.000,6.100000,0.000000,0.000000,0,0,reference,
460,15.348682,1,745.000,115.000,6.100000,0.000000,0.000000,0,0,reference,
461,15.382049,1,745.000,117.000,6.100000,0.000000,0.000000,0,0,reference,
462,15.415415,1,746.000,120.000,6.100000,0.000000,0.000000,0,0,reference,
463,15.448782,1,746.000,123.000,6.100000,0.000000,0.000000,0,0,reference,
464,15.482149,1,746.000,126.000,6.100000,0.000000,0.000000,0,0,reference,
465,15.515516,1,748.000,131.000,6.100000,0.000000,0.000000,0,0,reference,
466,15.548882,1,746.000,135.000,6.021292,0.000000,2.358875,0,0,reference,
467,15.582249,1,747.000,141.000,5.966051,0.000000,1.655588,0,0,reference,
468,15.615616,1,750.000,147.000,5.980707,0.000000,0.439243,0,0,reference,
469,15.648982,1,748.000,155.000,5.810206,0.000000,5.109901,0,0,reference,
470,15.682349,1,749.000,161.000,5.768244,0.000000,1.257598,0,0,reference,
471,15.715716,1,750.000,170.000,5.695880,0.000000,2.168755,0,0,reference,
472,15.749082,1,751.000,178.000,5.640228,0.000000,1.667894,0,0,reference,
473,15.782449,1,752.000,186.000,5.588950,0.000000,1.536815,0,0,reference,
474,15.815816,1,753.000,197.000,5.515203,0.000000,2.210188,0,0,reference,
475,15.849183,1,753.000,206.000,5.440402,0.000000,2.241780,0,0,reference,
476,15.882549,1,754.000,217.000,5.379902,0.000000,1.813191,0,0,reference,
477,15.915916,1,753.000,224.000,5.307501,0.000000,2.169860,0,0,reference,
478,15.949283,1,755.000,237.000,5.265845,0.000000,1.248423,0,0,reference,
479,15.982649,0,,,,,0.000000,1,0,missing,
480,16.016016,0,,,,,0.000000,1,0,missing,
481,16.049383,0,,,,,0.000000,1,0,missing,
482,16.082749,0,,,,,0.000000,1,0,missing,
483,16.116116,0,,,,,0.000000,1,0,missing,
484,16.149483,0,,,,,0.000000,1,0,missing,
485,16.182850,0,,,,,0.000000,1,0,missing,
486,16.216216,0,,,,,0.000000,1,0,missing,
487,16.249583,0,,,,,0.000000,1,0,missing,
488,16.282950,0,,,,,0.000000,1,0,missing,
489,16.316316,0,,,,,0.000000,1,0,missing,
490,16.349683,0,,,,,0.000000,1,0,missing,
491,16.383050,0,,,,,0.000000,1,0,missing,
492,16.416416,0,,,,,0.000000,1,0,missing,
493,16.449783,0,,,,,0.000000,1,0,missing,
494,16.483150,0,,,,,0.000000,1,0,missing,
495,16.516517,0,,,,,0.000000,1,0,missing,
496,16.549883,1,760.000,335.000,4.895459,0.000000,0.616693,0,0,reference,
497,16.583250,1,758.000,335.000,4.864634,0.000000,0.923827,0,0,reference,
498,16.616617,1,757.000,334.000,4.852615,0.000000,0.360216,0,0,reference,
499,16.649983,1,758.000,333.000,4.871530,0.000000,0.566899,0,0,reference,
500,16.683350,1,757.000,337.000,4.842488,0.000000,0.870394,0,0,reference,
501,16.716717,1,757.000,338.000,4.839150,0.000000,0.100028,0,0,reference,
502,16.750083,0,,,,,0.000000,1,0,missing,
503,16.783450,0,,,,,0.000000,1,0,missing,
504,16.816817,1,755.000,351.000,4.767912,0.000000,0.711673,0,0,reference,
505,16.850184,1,756.000,355.000,4.770560,0.231702,6.944559,0,0,reference,
506,16.883550,1,756.000,363.000,4.747122,0.831730,17.996554,0,0,reference,
507,16.916917,1,752.000,362.000,4.692703,0.758192,2.741755,0,0,reference,
508,16.950284,1,752.000,360.000,4.698198,0.609764,4.451431,0,0,reference,
509,16.983650,1,748.000,357.000,4.648480,0.384195,6.922556,0,0,reference,
510,17.017017,1,750.000,356.000,4.680253,0.308161,2.469698,0,0,reference,
511,17.050384,1,750.000,357.000,4.677517,0.384174,2.279575,0,0,reference,
512,17.083750,1,749.000,357.000,4.662999,0.384185,0.435100,0,0,reference,
513,17.117117,1,747.000,359.000,4.628762,0.535034,4.635916,0,0,reference,
514,17.150484,1,748.000,360.000,4.640588,0.609832,2.269541,0,0,reference,
515,17.183851,1,747.000,361.000,4.623619,0.684268,2.288105,0,0,reference,
516,17.217217,1,747.000,362.000,4.621068,0.758296,2.219936,0,0,reference,
517,17.250584,1,745.000,362.000,4.592408,0.758338,0.858934,0,0,reference,
518,17.283951,1,745.000,362.000,4.592408,0.758338,0.000000,0,0,reference,
519,17.317317,1,745.000,362.000,4.592408,0.758338,0.000000,0,0,reference,
520,17.350684,1,743.000,360.000,4.568558,0.609916,4.505272,0,0,reference,
521,17.384051,1,743.000,362.000,4.563745,0.758380,4.451800,0,0,reference,
522,17.417417,1,741.000,363.000,4.532766,0.832073,2.395782,0,0,reference,
523,17.450784,1,740.000,364.000,4.516207,0.905363,2.251870,0,0,reference,
524,17.484151,1,740.000,363.000,4.518470,0.832096,2.196862,0,0,reference,
525,17.517518,1,740.000,363.000,4.518470,0.832096,0.000000,0,0,reference,
526,17.550884,1,740.000,363.000,4.518470,0.832096,0.000000,0,0,reference,
527,17.584251,1,740.000,363.000,4.518470,0.832096,0.000000,0,0,reference,
528,17.617618,1,740.000,363.000,4.518470,0.832096,0.000000,0,0,reference,
529,17.650984,1,740.000,363.000,4.518470,0.832096,0.000000,0,0,reference,
530,17.684351,1,738.000,364.000,4.487686,0.905412,2.383131,0,0,reference,
